id,weight,gender
686,66.16193648836405,F
687,76.02492227590872,M
688,62.839131365239766,F
689,69.05693399899872,M
690,63.38191019946361,F
691,74.03516298732339,M
692,69.13758694505405,F
693,73.76597979684084,M
694,58.50238381724417,F
695,55.40620674761014,M
696,67.0490637845346,F
697,74.06699105853158,M
698,63.41563715719608,F
699,72.55647053914716,M
700,65.85221527699788,F
701,73.77442524996478,M
702,65.13368002727034,F
703,71.88310872403925,M
704,67.2275788214456,F
705,71.9926904424626,M
706,66.44002514951698,F
707,73.64163715825765,M
708,59.20855916372885,F
709,75.94769514908229,M
710,67.57364057722222,F
711,79.35724102223388,M
712,62.692082903161264,F
713,72.64514355587299,M
714,60.03065385519475,F
715,74.9214241506523,M
716,66.98598712477751,F
717,74.32068102675944,M
718,63.111894984008664,F
719,67.34005561498927,M
720,70.39351650821689,F
721,70.41982113814831,M
722,56.69550313330982,F
723,68.02463759780876,M
724,61.545118604658995,F
725,76.94996417785126,M
726,67.2415013507618,F
727,76.27079600296686,M
728,66.52864755063727,F
729,74.75813172251534,M
730,60.50381602546391,F
731,73.7009643992255,M
732,67.54609835755836,F
733,70.95705001825938,M
734,69.61104834005948,F
735,65.09802550475204,M
736,61.1820612699874,F
737,65.9335645546803,M
738,62.439749001285016,F
739,71.10141991439853,M
740,58.81783060204405,F
741,68.55275352740121,M
742,61.65117725389789,F
743,68.41723214710584,M
744,65.70117562151259,F
745,72.92082437932804,M
746,56.15181257896733,F
747,83.91568633445671,M
748,57.098007367077386,F
749,63.71883896165346,M
750,67.00906516536892,F
751,70.55952301109707,M
752,65.89965705124482,F
753,69.09161064975936,M
754,64.58502912681779,F
755,66.10066212010449,M
756,64.08879339414537,F
757,77.46519227794573,M
758,58.6011675779521,F
759,74.66833218610367,M
760,67.78209382605738,F
761,83.91568633445671,M
762,63.211785404429136,F
763,77.05812779257393,M
764,56.95365248027157,F
765,73.40168632418008,M
766,53.05639067017804,F
767,77.87783847345698,M
768,67.9261336764259,F
769,69.44776146465891,M
770,68.32607904167736,F
771,79.35171898145458,M
772,69.13705389568712,F
773,75.40966673269855,M
774,60.371540233653185,F
775,69.26897869637816,M
776,65.79572719578545,F
777,78.36108667733662,M
778,65.57525390383363,F
779,79.43566806935053,M
780,56.23628461525392,F
781,67.11415220060162,M
782,59.03254555448323,F
783,74.16895198137973,M
784,66.88764793804356,F
785,72.60540093479285,M
786,65.83892276292903,F
787,68.37728922159096,M
788,62.98064566337493,F
789,78.34367843420075,M
790,66.24039744075742,F
791,77.06805863565911,M
792,62.61745490115684,F
793,62.970622195702205,M
794,67.76216266139878,F
795,73.58339791499043,M
796,64.20417358372718,F
797,76.18685936687628,M
798,60.84431798640673,F
799,61.15674835126824,M
800,61.278741330533556,F
801,72.52547459901666,M
802,62.974391016620324,F
803,65.43187489740652,M
804,59.84647614054469,F
805,71.26306003455838,M
806,72.6634462413196,F
807,61.784860731594534,M
808,69.57657936885158,F
809,69.40288452403188,M
810,55.28705885967882,F
811,76.14545100093746,M
812,58.558250494721094,F
813,72.83321800489445,M
814,64.05403221339968,F
815,69.74996255288077,M
816,58.97421140374841,F
817,62.12945048518375,M
818,57.4418454505396,F
819,66.18404111068374,M
820,65.2846114571103,F
821,61.70309586987491,M
822,65.99189812670151,F
823,72.12656275977534,M
824,60.145731025604505,F
825,68.02615362646489,M
826,54.708550746620205,F
827,68.566708665288,M
828,60.26505018844712,F
829,68.54809885110272,M
830,67.18838386988482,F
831,68.58927370313486,M
832,65.64711168299434,F
833,82.61905451275834,M
834,64.64231753316098,F
835,77.37204466761608,M
836,64.053077489326,F
837,69.41140272787258,M
838,57.82359193444643,F
839,71.10933446392114,M
840,60.80137891799299,F
841,71.17706883100466,M
842,63.30130874790554,F
843,69.91741123620805,M
844,63.93885000914335,F
845,70.97471713971858,M
846,63.12290779367019,F
847,68.56126098957753,M
848,72.39006496421938,F
849,75.21853338262929,M
850,58.91055542355496,F
851,74.68128495342388,M
852,56.51271677389732,F
853,75.97522058942661,M
854,76.57897445800069,F
855,70.74862533292023,M
856,60.91692674054489,F
857,73.96001292926601,M
858,65.26672191969745,F
859,71.95657914153016,M
860,60.58490739778229,F
861,68.55687697100981,M
862,66.38839207204671,F
863,65.26892471036075,M
864,67.67967835536317,F
865,72.84845655183199,M
866,68.07170080400988,F
867,66.53378705427951,M
868,67.50672776812566,F
869,80.2071289502168,M
870,53.503347126042094,F
871,58.10798816860907,M
872,66.61006629633567,F
873,66.01863811517346,M
874,66.21785630808692,F
875,70.23931774290732,M
876,57.00591182290294,F
877,64.12269148937787,M
878,60.8594550053235,F
879,64.71965025240567,M
880,62.28437119671575,F
881,61.54131112002965,M
882,62.18091226256647,F
883,73.38189390758062,M
884,62.053749394791346,F
885,69.48711203162577,M
886,65.39791058693511,F
887,62.99030544539817,M
888,57.741055732282376,F
889,79.74536277782151,M
890,60.55009559421896,F
891,79.62971472126468,M
892,60.82288653164873,F
893,81.05771417094985,M
894,64.39070892669382,F
895,74.34808656013135,M
896,70.48402299264836,F
897,75.22131252938863,M
898,62.68636207574665,F
899,70.52347644652224,M
900,58.873435002168726,F
901,83.12273072385004,M
902,56.29836637731563,F
903,75.81468783677362,M
904,67.12979538308576,F
905,77.16298515085052,M
906,60.75460302272626,F
907,72.97562573714549,M
908,63.919329153149754,F
909,67.14270347266887,M
910,63.71463344191548,F
911,67.31571449166826,M
912,65.4025902242562,F
913,66.07364810146754,M
914,54.62657687850701,F
915,68.56126098957753,M
916,69.95144391298682,F
917,73.52917226383434,M
918,67.98157309546272,F
919,83.12257128286812,M
920,56.63381848101789,F
921,75.14966765990629,M
922,65.29049355299333,F
923,70.65240281026976,M
924,60.68760750892833,F
925,73.48357941261267,M
926,59.074663222789916,F
927,73.93121255886777,M
928,60.22554651134808,F
929,75.1829026416896,M
930,52.58228621017319,F
931,71.94126472347986,M
932,63.75124731579748,F
933,73.41288793988586,M
934,68.08539905780464,F
935,60.81463521798165,M
936,68.07397274850342,F
937,70.93137718797121,M
938,47.33964867202778,F
939,84.53838739269285,M
940,63.72377605464267,F
941,60.606777377548184,M
942,67.31560196745593,F
943,83.35099426227129,M
944,66.8504794905821,F
945,73.11038601334948,M
946,58.416001079842324,F
947,81.20195244284501,M
948,62.247685784312424,F
949,76.95821446350119,M
950,62.58585636240794,F
951,71.25859450815433,M
952,61.42290736591714,F
953,68.25599961251702,M
954,66.92460197825636,F
955,66.77808685340712,M
956,48.710345455980615,F
957,71.69023445204269,M
958,55.01571570775258,F
959,77.73012971871938,M
960,53.787849547454606,F
961,64.2829320495793,M
962,61.457765863508676,F
963,68.38124768473463,M
964,65.03585896087048,F
965,78.09630201422907,M
966,55.64306865302109,F
967,63.58670096129536,M
968,57.08647438833382,F
969,81.57479197508067,M
970,61.21912575420351,F
971,77.0662018632786,M
972,61.87242738561683,F
973,80.99765099486025,M
974,60.96376958957771,F
975,66.83737859499871,M
976,62.00121138031437,F
977,82.33332941104348,M
978,62.1788847465316,F
979,72.2916512718522,M
980,65.99838693482393,F
981,82.67060123959244,M
982,75.58608640744585,F
983,68.99069594176518,M
984,64.71322771507398,F
985,70.96458097079673,M
986,64.09964144849394,F
987,72.13128947633938,M
988,61.34705181729819,F
989,72.35042178909023,M
990,70.80266816763121,F
991,74.81599389494194,M
992,64.56563947429555,F
993,79.03500145947186,M
994,65.1896827393649,F
995,69.17750941381368,M
996,67.37812854742756,F
997,80.00312144710368,M
998,71.15294648940674,F
999,76.97761723723455,M
1000,56.53086591158584,F
1001,71.36039521278384,M
1002,63.332520582823854,F
1003,73.24840775008641,M
1004,69.64043211358774,F
1005,75.0809247555238,M
1006,70.33397442025054,F
1007,67.09010959163282,M
1008,67.49348278343243,F
1009,70.18085466067303,M
1010,65.54873179862723,F
1011,72.74816672020948,M
1012,53.407508987416236,F
1013,65.80753798511891,M
1014,55.980394193306736,F
1015,76.46474023026299,M
1016,63.44386183379358,F
1017,73.33676714276706,M
1018,70.76682185120198,F
1019,74.29268890190835,M
1020,68.13433207658895,F
1021,66.64796623551075,M
1022,70.99909436589556,F
1023,69.99462128544633,M
1024,57.89321632718522,F
1025,75.76582225747154,M
1026,61.10085779585699,F
1027,79.04443199741692,M
1028,65.0302711165454,F
1029,67.08004762317125,M
1030,56.74619155840708,F
1031,67.19399706085561,M
1032,61.91222911253371,F
1033,67.19739365689793,M
1034,58.74839939636651,F
1035,68.35869442343837,M
1036,66.10151546725668,F
1037,74.03468273348547,M
1038,62.725507687780585,F
1039,79.6493821180517,M
1040,61.68926365990176,F
1041,66.99356034518281,M
1042,67.83114148378863,F
1043,72.36366806459712,M
1044,68.17807869424824,F
1045,76.2221914462213,M
1046,57.6960861497835,F
1047,87.0156518394225,M
1048,59.64948742749556,F
1049,67.93653484636403,M
1050,57.08341653958158,F
1051,69.33777322175192,M
1052,68.85169626267128,F
1053,67.99301032160587,M
1054,71.83695654322774,F
1055,78.38642826972438,M
1056,71.46089320329975,F
1057,75.48397587002877,M
1058,56.566879689489866,F
1059,69.67312664226182,M
1060,68.09160208094285,F
1061,80.15336655053552,M
1062,71.02849492633155,F
1063,75.0256489756199,M
1064,59.68079368504225,F
1065,73.00315554884888,M
1066,65.66672856289266,F
1067,64.9102493282591,M
1068,54.45186365854282,F
1069,63.7259216687839,M
1070,59.72369130422316,F
1071,74.49084413749445,M
1072,60.55677993033014,F
1073,66.64796623551075,M
1074,64.09654632547446,F
1075,73.20817019987088,M
1076,67.05467106428085,F
1077,73.15177272027373,M
1078,56.23212502344491,F
1079,69.74993364795881,M
1080,57.065585917847415,F
1081,71.38616455010788,M
1082,57.99667451809009,F
1083,68.34974977711816,M
1084,52.62898929101868,F
1085,67.18367642034733,M
1086,72.52338283162852,F
1087,77.34831393334177,M
1088,62.845212707176195,F
1089,64.97474042714873,M
1090,63.75124731579748,F
1091,72.74816672020948,M
1092,64.80344476319566,F
1093,79.91766379301018,M
1094,59.326531087778704,F
1095,71.68716316500094,M
1096,62.856161032292654,F
1097,82.27414404664053,M
1098,54.7414332174684,F
1099,61.48468519548072,M
1100,69.66294049684168,F
1101,76.86434440315948,M
1102,69.10437899940275,F
1103,70.1483748424189,M
1104,66.72198881243528,F
1105,70.29643278301133,M
1106,64.10308224682453,F
1107,71.76589876237492,M
1108,67.57219519365954,F
1109,69.7108808554534,M
1110,61.59423056259349,F
1111,72.61780343072283,M
1112,65.93004636416367,F
1113,70.56154053031057,M
1114,55.649024853872575,F
1115,65.68443847456912,M
1116,63.31851031635133,F
1117,72.0550351418466,M
1118,67.56923966310458,F
1119,75.028334101509,M
1120,56.696881926023025,F
1121,83.21287634985235,M
1122,56.07287799659214,F
1123,70.59885180772051,M
1124,68.09160208094285,F
1125,72.17095701480659,M
1126,61.54857825490084,F
1127,66.8405407749176,M
1128,55.70992442078733,F
1129,71.26275961122353,M
1130,63.221597660515776,F
1131,78.27725773363973,M
1132,59.05145958405475,F
1133,67.83920395610926,M
1134,68.22481187506406,F
1135,63.937702876433676,M
1136,65.24276420221038,F
1137,79.57531875800194,M
1138,68.31488276075672,F
1139,71.55404466990025,M
1140,67.38103550155638,F
1141,77.15904071424269,M
1142,63.17820234245382,F
1143,62.381859656108126,M
1144,65.11893491426439,F
1145,80.957373416402,M
1146,57.70315334940521,F
1147,70.13858314859937,M
1148,70.6932604839641,F
1149,73.4594796892015,M
1150,65.18946135001565,F
1151,72.43673996213786,M
1152,58.09334130706019,F
1153,79.7579692975662,M
