id,weight,gender
185,67.09680843201396,M
186,55.99447874780032,F
187,60.6239969000609,M
188,53.55725495401538,F
189,69.53336646432933,M
190,55.72507628101778,F
191,66.55897640929456,M
192,51.4367744287222,F
193,68.85380195700273,M
194,63.021687637420854,F
195,72.8055725140933,M
196,55.11989051835863,F
197,54.31496695592328,M
198,58.4769215001496,F
199,66.58584086195201,M
200,56.146867946190916,F
201,57.95321933339106,M
202,49.1095289794409,F
203,63.26437209018152,M
204,55.20359613106973,F
205,68.91578594260491,M
206,59.94787042624897,F
207,69.47010347276962,M
208,46.01738975148464,F
209,55.972167971534155,M
210,61.81156733370929,F
211,65.8218839098059,M
212,54.72427032167645,F
213,66.40365052145559,M
214,54.510549420053856,F
215,68.90122031941884,M
216,47.86278687352112,F
217,59.27284803221325,M
218,47.98599598780231,F
219,67.95285251613313,M
220,58.32099076282248,F
221,67.80091898887606,M
222,53.71771660201799,F
223,67.18399230542684,M
224,60.76662971397454,F
225,60.638655943665086,M
226,59.214102553831836,F
227,69.84897741242185,M
228,61.35738751715223,F
229,68.36689060961704,M
230,64.34152613090669,F
231,53.10526828438935,M
232,56.33325241631177,F
233,62.7770328829305,M
234,59.87584876313723,F
235,64.56771315083031,M
236,58.82706596922754,F
237,59.46951399800652,M
238,45.72531091008591,F
239,64.96698490372604,M
240,51.262967906852495,F
241,75.18156942066423,M
242,52.295265710084,F
243,65.18712263134134,M
244,41.8931985684023,F
245,66.24401133771363,M
246,49.47625713666946,F
247,74.50857768455131,M
248,50.72023985935464,F
249,66.34288630725213,M
250,60.41418085932449,F
251,60.68758097396754,M
252,56.77146379410321,F
253,59.46937829775123,M
254,56.131881771991814,F
255,81.11384884385737,M
256,57.11874310294655,F
257,56.81391786000855,M
258,58.82342641825093,F
259,63.19405936663653,M
260,52.84875075219036,F
261,63.38421345866717,M
262,48.878033031249146,F
263,70.99103531918642,M
264,53.78611827239852,F
265,76.25815804913975,M
266,63.202713670321586,F
267,58.37065855856458,M
268,57.47216861287501,F
269,62.97296247994416,M
270,65.56648926161236,F
271,64.90972711629209,M
272,50.46783546204819,F
273,59.22963054417126,M
274,65.07398895260704,F
275,62.67761519190761,M
276,46.27509341427522,F
277,58.572663503635496,M
278,59.35105215458011,F
279,62.96261530647589,M
280,54.99203233867637,F
281,61.918149165277214,M
282,50.83619440835392,F
283,69.42756972047552,M
284,54.1754213160889,F
285,64.69433276480524,M
286,58.31356176910157,F
287,50.03749517716338,M
288,60.825418388742264,F
289,60.95523684835529,M
290,58.522765522582056,F
291,64.40911371990047,M
292,46.09410563256531,F
293,54.42016918084087,M
294,46.344805281495375,F
295,67.94675792295152,M
296,63.46340947382002,F
297,77.5646212537974,M
298,53.84822573000512,F
299,68.33617331855947,M
300,59.481914636302804,F
301,70.8136176684321,M
302,59.26073057915299,F
303,56.34157602652774,M
304,57.77048925022331,F
305,68.36689060961704,M
306,53.41660033739373,F
307,61.033177324504535,M
308,51.95249564476428,F
309,64.05343621108048,M
310,50.91811293756763,F
311,73.62311734281309,M
312,50.290979592487,F
313,65.79115082641974,M
314,46.969325394447125,F
315,65.88737016259752,M
316,61.16126753231855,F
317,65.93488095599082,M
318,69.01692978761002,F
319,70.36592241007705,M
320,55.93970435933289,F
321,75.90977226952326,M
322,59.913664584288924,F
323,66.65028703603775,M
324,48.63194110109475,F
325,62.48854695650304,M
326,57.5898378471403,F
327,52.061780102388525,M
328,49.51808375159473,F
329,47.41286879454096,M
330,55.24308090312688,F
331,68.10618571650026,M
332,52.492767407434606,F
333,63.9687942338573,M
334,63.10164752543204,F
335,70.78871932648994,M
336,51.38080162893219,F
337,76.31291653144442,M
338,54.82555519126952,F
339,76.66334568379244,M
340,62.563823426872446,F
341,52.939630998699585,M
342,52.332222385647285,F
343,68.53106062892354,M
344,56.306487915456295,F
345,62.47785672393148,M
346,53.55778967858708,F
347,72.47292445031,M
348,64.75660140332283,F
349,65.6684437766137,M
350,55.90369873857027,F
351,66.1086797701479,M
352,52.47550661035932,F
353,60.98930714993681,M
354,50.2739486704626,F
355,53.47920412427929,M
356,50.81042707674239,F
357,55.685386055606656,M
358,57.513009992942884,F
359,70.57994939173321,M
360,52.90625712648559,F
361,59.332805438404556,M
362,59.32454923866808,F
363,67.96455910190262,M
364,44.45916743887784,F
365,63.11300899215183,M
366,53.25475083290041,F
367,63.86522230055039,M
368,57.55763639838888,F
369,58.64411918753716,M
370,50.62431329804303,F
371,76.06261620104954,M
372,49.97926734807227,F
373,68.06386481031169,M
374,57.70161422354094,F
375,66.17339463879158,M
376,59.36937592467032,F
377,63.13957716016639,M
378,52.48443062712079,F
379,58.20563623354873,M
380,54.13615069626563,F
381,68.52781509511445,M
382,57.68342700978306,F
383,64.74264708795039,M
384,48.50154834698598,F
385,77.57190941859287,M
386,62.94110607425803,F
387,61.35077791319623,M
388,56.92608429354392,F
389,69.54237826886431,M
390,53.27112233496986,F
391,67.03528117808904,M
392,61.54217298478392,F
393,59.57431517218258,M
394,64.31300627451839,F
395,68.51354194104968,M
396,50.59132086105842,F
397,69.14211480709344,M
398,49.71443459198208,F
399,74.756582152338,M
400,60.98080611901468,F
401,60.22294565302675,M
402,56.76171121592323,F
403,62.541731198934826,M
404,57.575755148024406,F
405,60.61024723318117,M
406,59.10955800480924,F
407,73.17240720505986,M
408,50.16175251094589,F
409,73.82742805147404,M
410,57.37102055927651,F
411,67.13275911946829,M
412,53.7273165823434,F
413,66.97729321184515,M
414,59.40199600595099,F
415,68.52202130039743,M
416,62.7197518387937,F
417,61.45553577044585,M
418,61.248057514542545,F
419,69.16759792725705,M
420,53.32174565175442,F
421,66.06987360408219,M
422,49.09620412464339,F
423,50.47313430269931,M
424,50.882072484561775,F
425,64.05303717379033,M
426,52.941091707829806,F
427,55.85273977902458,M
428,55.79238276492154,F
429,64.23466465003384,M
430,51.60266973688563,F
431,57.59628136220131,M
432,45.37974283329028,F
433,68.40737315815524,M
434,49.33434987671892,F
435,63.899752135686505,M
436,63.5045810419537,F
437,68.4043853061727,M
438,50.898005280913026,F
439,69.09411459882254,M
440,58.287773213493196,F
441,59.9477490086137,M
442,56.07548927176779,F
443,62.54315197667485,M
444,58.10599836005721,F
445,69.6639784903887,M
446,58.473507741114865,F
447,77.52512234297853,M
448,50.28567284793556,F
449,61.049130274764366,M
450,51.103137432225125,F
451,63.63082141245737,M
452,46.348966971549316,F
453,63.353872609780986,M
454,52.757629150681716,F
455,50.881440199103366,M
456,50.27409998266473,F
457,55.200576157436956,M
458,42.42773317026685,F
459,66.28376273214636,M
460,63.86921981455182,F
461,69.3497140472552,M
462,48.85484440512114,F
463,61.98514642082856,M
464,62.091610032349216,F
465,48.81738345872609,M
466,52.339471825541004,F
467,60.46124975567376,M
468,60.32267043765377,F
469,71.71265425185578,M
470,56.91942195285285,F
471,56.66935771314005,M
472,50.005518859381105,F
473,76.71192928112701,M
474,63.279276584495236,F
475,77.1051796714266,M
476,58.15297391878311,F
477,61.39736978892193,M
478,60.5034032077448,F
479,68.35697491066436,M
480,55.01913200978589,F
481,63.071461153475624,M
482,70.20771166516936,F
483,61.80713625993763,M
484,60.68521094319508,F
485,62.929978873708436,M
486,60.68521094319508,F
487,68.53868336674924,M
488,42.48909648734987,F
489,72.22104833285078,M
490,66.56705398786113,F
491,71.07235071837277,M
492,59.8925471910368,F
493,66.3229995823289,M
494,57.54661804938637,F
495,58.22265723845878,M
496,54.6617804096225,F
497,57.045395008539074,M
498,59.97400968814903,F
499,71.03521199231787,M
500,50.47738070668751,F
501,63.6644147012251,M
502,60.59736737846178,F
503,77.16611336713103,M
504,57.64385221432366,F
505,65.38083495714707,M
506,46.90230545560999,F
507,74.05799983486583,M
508,56.36749623363699,F
509,68.45991136697297,M
510,67.58163986229981,F
511,61.51231613403906,M
512,57.22156639269501,F
513,61.013618768852155,M
514,60.54275660070265,F
515,73.20457765855761,M
516,50.68117531392274,F
517,74.61445679565223,M
518,59.15280181444812,F
519,60.352858940682644,M
520,50.50557411767561,F
521,57.57950583422351,M
522,56.946370337633944,F
523,61.49065699432995,M
524,49.06705684575979,F
525,75.4381539261174,M
526,48.69752676604379,F
527,73.56759722706252,M
528,45.26348634303014,F
529,63.18242504773556,M
530,58.493838038072006,F
531,67.57111658629861,M
532,50.334091320840336,F
533,57.2986573743289,M
534,50.53185376553067,F
535,69.11355916807294,M
536,53.96456721991809,F
537,58.909708114116754,M
538,48.006413465125625,F
539,64.00849978575224,M
540,56.48436353890194,F
541,65.58179615643253,M
542,60.64789096498336,F
543,69.43598470929071,M
544,58.32598046459193,F
545,65.94028343778031,M
546,57.64384484212033,F
547,63.15141538497808,M
548,63.264097761508815,F
549,62.035376992158916,M
550,53.181236061087745,F
551,78.86484932270665,M
552,60.61147318516611,F
553,64.92572060623833,M
554,45.26348634303014,F
555,64.60280660778906,M
556,48.10499135392415,F
557,72.53917689627082,M
558,58.99043931026327,F
559,69.77430237019303,M
560,63.204320324081934,F
561,67.57111658629861,M
562,51.634423398826584,F
563,69.34637293576597,M
564,49.855074134089726,F
565,65.59054250223676,M
566,63.57052146240458,F
567,72.79567539913148,M
568,59.073198691679416,F
569,72.66329215240731,M
570,48.57266870280452,F
571,64.96669941672204,M
572,51.74912780436145,F
573,71.29728035845797,M
574,47.206795171249276,F
575,64.19532815572704,M
576,49.153453834721255,F
577,73.40312868725883,M
578,51.92284811372332,F
579,73.61959316781063,M
580,55.15675805064599,F
581,55.423245539529624,M
582,54.510552403062306,F
583,74.76512687828048,M
584,62.77039316165732,F
585,46.155919619257304,M
586,51.36979332538329,F
587,67.78971684328818,M
588,50.807258921452274,F
589,71.63856138398522,M
590,56.948090253933046,F
591,69.17231590928286,M
592,59.19307403249929,F
593,62.42342625641751,M
594,52.61674635048871,F
595,66.91650040195663,M
596,56.131881771991814,F
597,70.28977404577641,M
598,52.00116237048917,F
599,59.38900858834903,M
600,57.297583617105666,F
601,61.80713625993763,M
602,57.7523954844152,F
603,68.2360167798999,M
604,54.031277851313085,F
605,72.59640662071664,M
606,59.30103058171183,F
607,71.23236468567534,M
608,48.29331216769454,F
609,68.77094389380329,M
610,50.12193562162753,F
611,70.3572778892947,M
612,48.32411845601867,F
613,58.01756615128005,M
614,54.6617804096225,F
615,68.0590113722457,M
616,49.92381989154009,F
617,69.92658395906679,M
618,55.509815052664045,F
619,61.70832436002283,M
620,55.300532485173406,F
621,70.45620001306742,M
622,58.022849095659915,F
623,66.90016571785148,M
624,46.94804175133673,F
625,67.5762119266797,M
626,51.4953481458214,F
627,69.93589537025248,M
628,54.09285716602927,F
629,59.740880025244245,M
630,57.37102055927651,F
631,55.17088690323627,M
632,54.222993285336706,F
633,60.193943655882066,M
634,60.46861659834387,F
635,64.81481277302308,M
636,51.95227531529483,F
637,61.91797336378942,M
638,47.35792999123771,F
639,63.899752135686505,M
640,64.45991744539467,F
641,61.047718305467946,M
642,51.64109253202057,F
643,62.161704648026465,M
644,66.41849988006713,F
645,65.49329793270785,M
646,62.154718235034,F
647,59.51047781675031,M
648,62.24198210885359,F
649,67.23077329264609,M
650,61.55648881667434,F
651,60.68758097396754,M
652,45.19779569908073,F
653,68.25226590956987,M
654,52.71502837644712,F
655,62.7137639085838,M
656,52.35167385292165,F
657,63.629730109523535,M
658,64.64635651156514,F
659,57.28422965700929,M
660,57.29774093562672,F
661,72.04494798612056,M
662,61.35149900758973,F
663,69.86494413799824,M
664,55.54964897898423,F
665,68.32519965335973,M
666,56.96357549141668,F
667,61.159038809400464,M
668,54.16275125704039,F
669,61.962288523249036,M
670,58.578358396521516,F
671,61.3043720054035,M
672,45.76192373603217,F
673,67.65146673553433,M
674,65.22304228532704,F
675,59.03038832079597,M
676,60.1868533136765,F
677,74.25583185303384,M
678,64.76591736117514,F
679,61.15276843586058,M
680,50.57507581692785,F
681,58.48384236459596,M
682,64.32639459756307,F
683,63.183092306536416,M
684,67.58163986229981,F
685,57.936415955280495,M
686,57.79243212493674,F
687,70.83132025306374,M
688,52.47550661035932,F
689,65.01614156750713,M
690,51.41695291458561,F
691,59.31563059836082,M
692,54.324968626621605,F
693,66.6219957196782,M
694,52.488033413696044,F
695,68.00108088601316,M
696,52.757629150681716,F
697,64.43484082549132,M
698,56.3460960740252,F
699,57.77404133414018,M
700,53.20953702323357,F
701,56.21443542581989,M
702,57.065447152322506,F
703,61.068512187555406,M
704,52.46602089738006,F
705,58.18768685552922,M
706,45.648989672886984,F
707,57.42341212924897,M
708,64.05303778780385,F
709,68.50457375486117,M
710,47.395410424589976,F
711,63.07013564637711,M
712,63.31713262890719,F
713,63.0986591090613,M
714,49.1890911781377,F
715,56.97814755906834,M
716,50.91953800676896,F
717,64.9442667810129,M
718,48.78046625830291,F
719,63.72347746788088,M
720,68.97768567689167,F
721,62.34375197812853,M
722,54.62594501674461,F
723,70.41178071044149,M
724,49.65162078846066,F
725,74.9203251035416,M
726,50.9639461971768,F
727,69.15611594446332,M
728,63.12665932310324,F
729,63.930422776793236,M
730,52.5656956403795,F
731,61.12284522671674,M
732,62.588409451153325,F
733,57.13163342540389,M
734,61.09624956126657,F
735,68.96831927747782,M
736,59.473389293256915,F
737,56.800794732146116,M
738,57.94404531405551,F
739,70.10853268931342,M
740,42.463608451771094,F
741,70.16324497983456,M
742,55.462151357961616,F
743,60.98703334925578,M
744,67.40992978288008,F
745,57.69813733731767,M
746,41.583782021992604,F
747,68.23413443084641,M
748,57.15235862971351,F
749,64.0307137879834,M
750,55.67650190373798,F
751,52.6887824234146,M
752,52.11958533259062,F
753,70.00776779483024,M
754,60.352958057930266,F
755,78.89575033619735,M
756,57.65828410651183,F
757,65.91199289745576,M
758,54.44989666372042,F
759,75.77430066283858,M
760,44.00741218166957,F
761,60.40768591154005,M
762,51.19152442790208,F
763,63.87726969069212,M
764,54.04224925049046,F
765,62.89566275416888,M
766,53.53901068618422,F
767,59.98672497462545,M
768,58.407001236164334,F
769,70.03878120449087,M
770,52.53732717488321,F
771,65.75638225393652,M
772,58.680869242007745,F
773,64.69786724866094,M
774,57.7406268058865,F
775,63.539118030395606,M
776,50.6912065031701,F
777,71.65404692613595,M
778,46.08169181205881,F
779,70.88836130028636,M
780,60.31967753902306,F
781,56.93375453205074,M
782,58.40882003348778,F
783,66.75644666903379,M
784,51.04392937089392,F
785,65.75673746870703,M
786,53.899752959288705,F
787,65.97758903032891,M
788,55.21218919188163,F
789,56.771884194951014,M
790,48.62228974467588,F
791,70.12843275402103,M
792,58.635886947300484,F
793,64.24970827268591,M
794,65.40781361290856,F
795,67.74083560214812,M
796,61.55187455619478,F
797,65.98762026625158,M
798,60.05603087425538,F
799,61.660213024637805,M
800,60.7092178012777,F
801,63.9921559135514,M
802,52.16086041758093,F
803,56.98631687754142,M
804,53.802467688370456,F
805,64.88086027807874,M
806,69.7315287754129,F
807,70.51487614826941,M
808,50.50845854945702,F
809,67.47300501521767,M
810,59.913664584288924,F
811,63.672070550054656,M
812,54.25030741026283,F
813,67.85814019453233,M
814,58.55959595066832,F
815,74.08380207823126,M
816,52.15265668315266,F
817,68.92363894304916,M
818,56.237255097055744,F
819,64.9949015059228,M
820,62.19612117684838,F
821,62.64644685229114,M
822,52.73612571614735,F
823,53.83707134794615,M
824,55.95534246883674,F
825,59.144124339598015,M
826,50.47253726590645,F
827,60.96198687594209,M
828,52.98903967939227,F
829,77.07518912643914,M
830,54.98516617709476,F
831,63.685014071533814,M
832,56.45664798369763,F
833,65.89105414434356,M
834,41.71708541124528,F
835,64.51833153350617,M
836,54.96944448206533,F
837,64.32313521300637,M
838,57.16604958408463,F
839,62.08767022200008,M
840,53.20953702323357,F
841,59.10820281529223,M
842,59.14055775112761,F
843,59.46937829775123,M
844,61.63475322695419,F
845,64.57110677189002,M
846,59.78386797830585,F
847,58.80125819247548,M
848,61.77252217655999,F
849,62.97296247994416,M
850,57.217853228472364,F
851,54.56998560754114,M
852,49.51808375159473,F
853,65.2501032310348,M
854,53.77794591959023,F
855,57.39963602989115,M
856,55.0257450203331,F
857,66.64226080151005,M
858,52.812470859784774,F
859,64.74364553650838,M
860,47.419666805920315,F
861,54.90966093486479,M
862,52.030580087925706,F
863,66.37418711898539,M
864,55.37072292534148,F
865,64.35882456978615,M
866,38.29053919206036,F
867,67.6468412870257,M
868,54.82518825315171,F
869,72.60249697884971,M
870,41.22210774464854,F
871,63.47084591944551,M
872,53.917379879656,F
873,67.92980639632266,M
874,57.01534007763945,F
875,68.68926951704655,M
876,59.5863528820244,F
877,69.76371603482566,M
878,55.000964252340154,F
879,56.75879858445833,M
880,54.382924845742835,F
881,57.83776048119938,M
882,49.34483985874254,F
883,64.08564405264316,M
884,54.37711851381695,F
885,75.92200035444004,M
886,43.11622481693667,F
887,75.37190082172117,M
888,64.22924211263496,F
889,57.43657923163559,M
890,59.05279098230761,F
891,68.35543739192332,M
892,56.66956822052911,F
893,67.04911110765495,M
894,56.67653042584529,F
895,65.56559036819874,M
896,57.316854823794955,F
897,68.84202962292281,M
898,66.18496087406427,F
899,67.96455910190262,M
900,60.24439439130397,F
901,58.49843336084989,M
902,54.86216878174948,F
903,68.34391865606453,M
904,56.610710729898095,F
905,62.75701588811704,M
906,53.43823799001333,F
907,70.14006791248246,M
908,62.46693176600573,F
909,67.96708179835133,M
910,35.38787791681494,F
911,62.26029746078538,M
912,60.28230611418985,F
913,59.75111072708274,M
914,55.95336523905798,F
915,73.31534771207087,M
916,52.84790659018489,F
917,63.68276529516916,M
918,48.758057439406606,F
919,67.2515741763145,M
920,64.54076756300971,F
921,55.49812891806039,M
922,55.49418004758384,F
923,73.81088440415726,M
924,55.48936812293069,F
925,56.71023559082144,M
926,60.349193045861945,F
927,71.9115835032901,M
928,56.12761536469413,F
929,71.91260202817729,M
930,51.74362729964196,F
931,64.98027628560507,M
932,57.87109729256176,F
933,64.1061902075924,M
934,45.31987142354215,F
935,72.0024048104521,M
936,60.64111461776143,F
937,65.309687994761,M
938,64.2995163617056,F
939,62.920654753740244,M
940,49.77405894407092,F
941,64.66900631756371,M
942,48.872726737459494,F
943,67.42387378315097,M
944,49.92879442464592,F
945,73.73682115123259,M
946,61.826109022354366,F
947,65.48937217180801,M
948,66.40536978565277,F
949,61.70963786507751,M
950,61.141141979120526,F
951,65.74903255008704,M
952,49.41517447063055,F
953,59.85366069797611,M
954,59.39158343537026,F
955,78.80819790613306,M
956,61.35272875651439,F
957,66.3840063261648,M
958,58.662472731570865,F
959,53.20522816730442,M
960,61.64676960582221,F
961,62.32601606276272,M
962,55.38677161393421,F
963,60.06551114379894,M
964,49.799200565092946,F
965,75.66829416749421,M
966,52.23899095444284,F
967,68.32519965335973,M
968,53.68387781008118,F
969,66.05121948332341,M
970,60.53400166186329,F
971,59.20045297444537,M
972,48.14805994792073,F
973,71.03521199231787,M
974,51.30886548675634,F
975,60.05272902461576,M
976,55.544805378950684,F
977,67.79560712298766,M
978,64.05974453491245,F
979,63.08187749013926,M
980,52.786188492846094,F
981,59.89813998087567,M
982,49.50158451573712,F
983,77.16611336713103,M
984,54.234869616437194,F
985,65.67113800436307,M
986,54.264044933134,F
987,53.87976676655562,M
988,57.51883498424401,F
989,59.292448676201246,M
990,52.596325338536744,F
991,65.15670202163089,M
992,51.25488858114975,F
993,68.65393422175532,M
994,60.27426745266812,F
995,58.01206086805891,M
996,53.860940441079926,F
997,65.95693595155784,M
998,57.161040612747684,F
999,72.54211243272943,M
1000,51.80876463823319,F
1001,59.14582853417106,M
1002,59.90580900658121,F
1003,63.428651528801886,M
1004,55.64899793641617,F
1005,64.31090812841812,M
1006,60.939444921469146,F
1007,66.8260602523072,M
1008,48.7295860015599,F
1009,67.67934765496452,M
1010,70.59484072802049,F
1011,71.59924426570578,M
1012,59.85358484531896,F
1013,68.13210623070822,M
1014,54.12264616037507,F
1015,67.03178881048667,M
1016,54.72427032167645,F
1017,59.429414703846106,M
1018,58.33593838205074,F
1019,56.804923000166596,M
1020,57.13109492257074,F
1021,60.83882310474939,M
1022,59.631971987173316,F
1023,69.85295326501046,M
1024,49.519481128745426,F
1025,66.72121683709129,M
1026,64.70840409072909,F
1027,63.983813671430774,M
1028,57.17852501020914,F
1029,69.39663753568135,M
1030,61.48376592247908,F
1031,71.18068706409157,M
1032,49.90504060174093,F
1033,68.71614834029324,M
1034,45.41605922882495,F
1035,59.28984925432355,M
1036,62.73937808871367,F
1037,64.01504493609973,M
1038,58.039571123551994,F
1039,53.203585500736956,M
1040,55.927888975502114,F
1041,60.18769391593507,M
1042,47.33103277774342,F
1043,59.98035920685355,M
1044,68.65442017673954,F
1045,68.93326757002389,M
1046,56.34744250860169,F
1047,65.4928552091296,M
1048,57.84855558599147,F
1049,74.0945247045916,M
1050,43.85363686932086,F
1051,66.07267722167923,M
1052,58.557578686106154,F
1053,72.39700999603316,M
1054,58.453690024188205,F
1055,59.439818877167355,M
1056,52.72905563544397,F
1057,65.2124687535219,M
1058,53.42823898909206,F
1059,62.33066687525709,M
1060,53.477074108407564,F
1061,66.87498900724366,M
1062,48.39002110164359,F
1063,54.301131172616124,M
1064,57.406711911586186,F
1065,50.29311051596926,M
1066,55.685892138075886,F
1067,59.59016629966868,M
1068,65.81355112375621,F
1069,56.83702303057385,M
1070,55.00370873862886,F
1071,71.16048847616761,M
1072,47.071676711336465,F
1073,64.39891703128632,M
1074,50.06986959631246,F
1075,63.18064206586216,M
1076,59.10557322495781,F
1077,72.53917689627082,M
1078,57.640306698309615,F
1079,56.464068587233,M
1080,56.838307571895186,F
1081,71.43899101720822,M
1082,60.22009291140748,F
1083,64.72470407827295,M
1084,57.73874113953362,F
1085,70.2713203185141,M
1086,57.45449242141334,F
1087,64.31607262255824,M
1088,60.82277942083964,F
1089,62.46769607096454,M
1090,53.488918853341865,F
1091,58.871433204209325,M
1092,55.0257450203331,F
1093,73.38946489883529,M
1094,50.503278115773576,F
1095,69.70219396537894,M
1096,54.330784229709494,F
1097,64.12126312655265,M
1098,60.97158977427268,F
1099,66.32517937813193,M
1100,54.472917048955665,F
1101,71.2321306027616,M
1102,57.07917966160697,F
1103,55.400546208285434,M
1104,54.03090277035573,F
1105,65.72156243109433,M
1106,57.03518890958155,F
1107,70.26161901035016,M
1108,55.310558110620505,F
1109,71.27654418261389,M
1110,41.12668300751461,F
1111,64.44158564280288,M
1112,57.82088675615664,F
1113,58.46509254127673,M
1114,48.923790382684885,F
1115,68.50528292926887,M
1116,54.58515150239205,F
1117,76.57964649048051,M
1118,57.77014431576286,F
1119,68.76048926089477,M
1120,61.0770803998555,F
1121,70.28833114983493,M
1122,58.00437329159218,F
1123,54.04343924351705,M
1124,56.537967277356316,F
1125,69.04990270334524,M
1126,56.002468550400486,F
1127,66.94840408427717,M
1128,51.75924855787174,F
1129,56.196884911220224,M
1130,52.189247482327744,F
1131,65.4167956969745,M
1132,54.66205332659019,F
1133,61.719180730659524,M
1134,58.59338844408917,F
1135,70.22822706428182,M
1136,54.161825023964894,F
1137,69.9565111367695,M
1138,58.16827662473582,F
1139,70.98298755403866,M
1140,56.26137968597788,F
1141,72.15606531419814,M
1142,59.12587230025884,F
1143,58.86880716274839,M
1144,53.202198357373724,F
1145,58.58722556248671,M
1146,51.549501783598856,F
1147,62.291907412032444,M
1148,59.77685594581263,F
1149,67.23265656589595,M
1150,50.73428000314491,F
1151,58.12974095464068,M
1152,54.47292835497435,F
1153,55.627074029551764,M
